,PID,Inicio,Fin,PF,Seed
1094834,G4T4F2_META2,4,167,PF03695,1.0
1094835,H8GH44_METAL,4,166,PF03695,1.0
1094836,S6C124_9GAMM,8,182,PF03695,1.0
1094837,Q5ZZD5_LEGPH,14,179,PF03695,1.0
1094838,Q5NFL5_FRATT,9,175,PF03695,1.0
1094839,Q2SN24_HAHCH,6,172,PF03695,1.0
1094840,E1SR74_FERBD,10,176,PF03695,1.0
1094841,A3QHI5_SHELP,12,177,PF03695,1.0
1094842,D4ZBW1_SHEVD,14,181,PF03695,1.0
1094843,Q8EIR1_SHEON,10,177,PF03695,1.0
1094844,Q07YC4_SHEFN,10,176,PF03695,1.0
1094845,Q12R07_SHEDO,10,177,PF03695,1.0
1094846,A1S970_SHEAM,11,177,PF03695,1.0
1094847,Q5QVA3_IDILO,8,175,PF03695,1.0
1094848,F5ZBV8_ALTNA,9,175,PF03695,1.0
1094849,G4QMA4_GLANF,9,176,PF03695,1.0
1094850,K7AEK4_9ALTE,9,176,PF03695,1.0
1094851,Q15Q33_PSEA6,9,176,PF03695,1.0
1094852,Q3ILH3_PSEHT,9,175,PF03695,1.0
1094853,Q486K2_COLP3,20,185,PF03695,1.0
1094854,M4U747_9GAMM,10,176,PF03695,1.0
1094855,A1SSJ4_PSYIN,10,177,PF03695,1.0
1094856,C4LC77_TOLAT,27,190,PF03695,1.0
1094857,A0KJ00_AERHH,10,177,PF03695,1.0
1094858,H2FSY6_OCESG,10,177,PF03695,1.0
1094859,Q6LMP3_PHOPR,10,193,PF03695,1.0
1094860,Y2102_VIBF1,12,178,PF03695,1.0
1094861,Y2588_VIBPA,10,180,PF03695,1.0
1094862,Y2635_VIBTL,14,180,PF03695,1.0
1094863,F7YLK8_VIBA7,12,180,PF03695,1.0
1094864,F0LT51_VIBFN,10,180,PF03695,1.0
1094865,Y2476_VIBCH,11,180,PF03695,1.0
1094866,Y2847_VIBVY,17,180,PF03695,1.0
1094867,X2H7E1_9GAMM,8,172,PF03695,1.0
1094868,H2J100_RAHAC,13,179,PF03695,1.0
1094869,W0L6B1_9GAMM,11,178,PF03695,1.0
1094870,E0SJ71_DICD3,11,179,PF03695,1.0
1094871,E6WGS6_PANSA,11,178,PF03695,1.0
1094872,YGFB_ECOLI,11,177,PF03695,1.0
1094873,I2B5I7_SHIBC,22,188,PF03695,1.0
1094874,Y3602_PHOLL,11,176,PF03695,1.0
1094875,D3V4H9_XENBS,11,175,PF03695,1.0
1094876,J7TB85_MORMO,11,176,PF03695,1.0
1094877,B4F0P3_PROMH,11,174,PF03695,1.0
1094878,W0HUH9_9GAMM,11,180,PF03695,1.0
1094879,Y3357_EDWI9,11,176,PF03695,1.0
1094880,C9R1Y3_AGGAD,7,173,PF03695,1.0
1094881,F4HEL7_GALAU,7,174,PF03695,1.0
1094882,Y817_HAEIN,7,172,PF03695,1.0
1094883,A3MYI3_ACTP2,9,171,PF03695,1.0
1094884,Q65VC5_MANSM,21,187,PF03695,1.0
1094885,A6VM36_ACTSZ,7,172,PF03695,1.0
1094886,Y1723_PASMU,7,172,PF03695,1.0
1094887,B0UTH5_HISS2,9,175,PF03695,1.0
1094888,E1V470_HALED,14,178,PF03695,1.0
1094889,Q1R1M0_CHRSD,13,178,PF03695,1.0
1094890,F2K1Y6_MARM1,15,184,PF03695,1.0
1094891,A6W1T0_MARMS,13,181,PF03695,1.0
1094892,M5E9P4_9GAMM,10,174,PF03695,1.0
1094893,M1FIT3_9ALTE,19,190,PF03695,1.0
1094894,A1U680_MARHV,15,186,PF03695,1.0
1094895,B3PH96_CELJU,15,183,PF03695,1.0
1094896,Y5224_PSESM,9,173,PF03695,1.0
1094897,Y5201_PSEPK,11,173,PF03695,1.0
1094898,YGFB_PSEAE,11,173,PF03695,1.0
1094899,S6APU5_PSERE,9,173,PF03695,1.0
1094900,Y324_PSEMY,10,173,PF03695,1.0
1094901,K4KLD0_SIMAS,16,177,PF03695,1.0
1094902,Q21EW0_SACD2,9,184,PF03695,1.0
1094903,C5BMD6_TERTT,9,180,PF03695,1.0
1094904,Q0VL99_ALCBS,10,176,PF03695,1.0
1094905,W0DV67_9GAMM,24,188,PF03695,1.0
1094906,Q31FC1_HYDCU,9,177,PF03695,1.0
1094907,D3SBA8_THISK,24,191,PF03695,1.0
1094908,L0DT07_THIND,10,178,PF03695,1.0
1094909,H8L3T9_FRAAD,10,177,PF03695,1.0
1094910,W0DVZ6_MARPU,83,271,PF03695,1.0
1094911,V4JQC4_9GAMM,20,186,PF03695,1.0
1094912,L0GVZ9_9GAMM,11,172,PF03695,1.0
1094913,W8L878_HALHR,6,174,PF03695,1.0
1094914,B8GNE8_THISH,6,174,PF03695,1.0
1094915,A1WW97_HALHL,11,175,PF03695,1.0
1094916,Q0A5K6_ALKEH,8,176,PF03695,1.0
1094917,A1AQ56_PELPD,21,212,PF03695,1.0
726709,Q2N714_ERYLH,28,286,PF14907,1.0
726710,D4KWT4_9FIRM,552,802,PF14907,1.0
726711,R7JPI5_9BACT,51,294,PF14907,1.0
726712,A6L7U2_BACV8,35,288,PF14907,1.0
726713,D4IJI6_9BACT,30,280,PF14907,1.0
726714,R5UJA3_9BACT,33,278,PF14907,1.0
726715,E6SSN3_BACT6,27,274,PF14907,1.0
726716,R6KK05_9BACE,28,278,PF14907,1.0
726717,I1YWC5_PREI7,27,278,PF14907,1.0
726718,D6D2Z8_9BACE,32,294,PF14907,1.0
726719,D5EUU1_PRER2,28,271,PF14907,1.0
726720,B3DZF9_METI4,33,292,PF14907,1.0
726721,D2QFF6_SPILD,34,281,PF14907,1.0
726722,Q2S9G8_HAHCH,40,294,PF14907,1.0
726723,E8X100_GRATM,35,290,PF14907,1.0
726724,Q2W7B9_MAGSA,35,286,PF14907,1.0
726725,A1AK32_PELPD,41,295,PF14907,1.0
726726,Q2G399_NOVAD,40,294,PF14907,1.0
726727,A9AY74_HERA2,29,280,PF14907,1.0
726728,Q47DA0_DECAR,28,284,PF14907,1.0
726729,Q5P7H0_AROAE,23,275,PF14907,1.0
726730,C4ZNM3_THASP,23,275,PF14907,1.0
726731,D3SEY4_THISK,21,280,PF14907,1.0
726732,A1WX94_HALHL,26,285,PF14907,1.0
726733,C7RTZ8_ACCPU,29,287,PF14907,1.0
726734,Q82U71_NITEU,28,285,PF14907,1.0
726735,Q220U3_RHOFT,22,279,PF14907,1.0
726736,Q0ACH9_ALKEH,23,281,PF14907,1.0
726737,Q3SG05_THIDA,23,278,PF14907,1.0
726738,A5VCA1_SPHWW,21,272,PF14907,1.0
726739,Q1GTD6_SPHAL,21,273,PF14907,1.0
726740,D4Z532_SPHJU,20,266,PF14907,1.0
726741,A1K446_AZOSB,28,282,PF14907,1.0
726742,Q2RPP9_RHORT,33,290,PF14907,1.0
726743,Q15WK0_PSEA6,24,278,PF14907,1.0
726744,A0L573_MAGMM,21,281,PF14907,1.0
726745,Q1IJX8_KORVE,41,297,PF14907,1.0
726746,D1CIV7_THET1,37,287,PF14907,1.0
726747,D1YWY8_METPS,61,314,PF14907,1.0
726748,E4T3H3_PALPW,32,289,PF14907,1.0
726749,E4NA58_KITSK,44,325,PF14907,1.0
726750,C8X6N8_NAKMY,33,276,PF14907,1.0
726751,A5VF23_SPHWW,48,301,PF14907,1.0
726752,Q98C81_RHILO,47,300,PF14907,1.0
726753,C8W5K5_DESAS,42,296,PF14907,1.0
726754,C8W092_DESAS,36,289,PF14907,1.0
726755,E3EIB5_PAEPS,42,310,PF14907,1.0
726756,C6CW48_PAESJ,39,291,PF14907,1.0
726757,D9SE91_GALCS,39,298,PF14907,1.0
726758,F2NH29_DESAR,30,285,PF14907,1.0
726759,A5G508_GEOUR,51,304,PF14907,1.0
726760,E8UZW2_TERSS,40,293,PF14907,1.0
726761,A0LED8_SYNFM,43,296,PF14907,1.0
726762,E8X2I6_GRATM,22,260,PF14907,1.0
726763,D0MHT5_RHOM4,36,289,PF14907,1.0
726764,D0MJ16_RHOM4,27,280,PF14907,1.0
726765,Q5V4C2_HALMA,33,294,PF14907,1.0
726766,E4NR20_HALBP,45,311,PF14907,1.0
726767,E6X194_NITSE,55,325,PF14907,1.0
726768,A6QAF7_SULNB,69,323,PF14907,1.0
726769,B8HL63_CYAP4,37,290,PF14907,1.0
726770,B8HYI9_CYAP4,46,308,PF14907,1.0
726771,B0CEE6_ACAM1,41,296,PF14907,1.0
726772,D5C0P8_NITHN,38,283,PF14907,1.0
726773,B3U4I7_9BACT,63,313,PF14907,1.0
726774,B8HPX3_CYAP4,33,304,PF14907,1.0
726775,B0CA05_ACAM1,43,304,PF14907,1.0
671705,T1I0C1_RHOPR,191,490,PF06664,1.0
671706,J9K1U2_ACYPI,183,472,PF06664,1.0
671707,E0VS11_PEDHC,57,356,PF06664,1.0
671708,H9JEX0_BOMMO,223,518,PF06664,1.0
671709,E9FZ18_DAPPU,181,479,PF06664,1.0
671710,F4X6R5_ACREC,179,477,PF06664,1.0
671711,D6X3S7_TRICA,188,486,PF06664,1.0
671712,Q17DF1_AEDAE,192,491,PF06664,1.0
671713,Q7QE84_ANOGA,208,506,PF06664,1.0
671714,B7PSL9_IXOSC,133,430,PF06664,1.0
671715,T1KD39_TETUR,178,492,PF06664,1.0
671716,G7YKQ8_CLOSI,94,414,PF06664,1.0
671717,F4QBN4_CAVFA,144,428,PF06664,1.0
671718,D3BUC8_POLPP,140,424,PF06664,1.0
671719,Q54BT0_DICDI,147,432,PF06664,1.0
671720,F0ZXR0_DICPU,151,434,PF06664,1.0
671721,A0DVL3_PARTE,226,509,PF06664,1.0
671722,Q246A1_TETTS,180,464,PF06664,1.0
671723,D3AW25_POLPP,134,410,PF06664,1.0
671724,F4PV77_CAVFA,258,545,PF06664,1.0
671725,D2V431_NAEGR,151,469,PF06664,1.0
671726,Q5EHP7_ENTHI,162,447,PF06664,1.0
671727,C4M9X2_ENTHI,164,446,PF06664,1.0
671728,C4M6D2_ENTHI,188,472,PF06664,1.0
671729,C4LUD7_ENTHI,182,464,PF06664,1.0
671730,D2V986_NAEGR,192,488,PF06664,1.0
671731,A2DNP7_TRIVA,154,424,PF06664,1.0
671732,A2EEP8_TRIVA,155,423,PF06664,1.0
671733,A2DHT3_TRIVA,156,432,PF06664,1.0
671734,A2EFG7_TRIVA,148,423,PF06664,1.0
671735,A2FFY7_TRIVA,155,424,PF06664,1.0
671736,D2VYM9_NAEGR,244,535,PF06664,1.0
671737,D0N515_PHYIT,208,493,PF06664,1.0
671738,K3X5W3_PYTUL,102,387,PF06664,1.0
671739,D8LG02_ECTSI,103,409,PF06664,1.0
671740,D7FJJ1_ECTSI,153,453,PF06664,1.0
671741,D8LKL5_ECTSI,177,468,PF06664,1.0
671742,T1J7Y3_STRMM,179,474,PF06664,1.0
671743,K1R0F8_CRAGI,69,366,PF06664,1.0
671744,V8NMZ5_OPHHA,145,428,PF06664,1.0
671745,G3U6G6_LOXAF,127,421,PF06664,1.0
671746,H3C6I9_TETNG,127,426,PF06664,1.0
671747,W5K297_ASTMX,55,353,PF06664,1.0
671748,W4YX48_STRPU,128,423,PF06664,1.0
511447,O29635_ARCFU,4,168,PF00535,1.0
511448,Q9Z5B2_STRCO,7,163,PF00535,1.0
511449,Q9Z5B3_STRCO,27,184,PF00535,1.0
511450,GLT10_CAEEL,222,408,PF00535,1.0
511451,GALT8_CAEEL,110,299,PF00535,1.0
511452,GALT5_CAEEL,178,363,PF00535,1.0
511453,GALT3_HUMAN,188,374,PF00535,1.0
511454,GALT4_MOUSE,138,321,PF00535,1.0
511455,GALT9_CAEEL,137,320,PF00535,1.0
511456,GALT7_CAEEL,159,345,PF00535,1.0
511457,GALT5_RAT,489,672,PF00535,1.0
511458,GALT6_CAEEL,160,345,PF00535,1.0
511459,GALT3_CAEEL,173,357,PF00535,1.0
511460,GALT1_BOVIN,119,303,PF00535,1.0
511461,GALT4_CAEEL,154,333,PF00535,1.0
511462,GALT2_HUMAN,139,318,PF00535,1.0
511463,P73024_SYNY3,50,225,PF00535,1.0
511464,YAIP_ECOLI,33,202,PF00535,1.0
511465,Y544_METJA,2,159,PF00535,1.0
511466,ALG5_YEAST,76,251,PF00535,1.0
511467,ALG5_SCHPO,65,248,PF00535,1.0
511468,O29860_ARCFU,4,158,PF00535,1.0
511469,Q6W2I2_SINFN,13,177,PF00535,1.0
511470,Q98C70_RHILO,15,179,PF00535,1.0
511471,O29674_ARCFU,57,225,PF00535,1.0
511472,P72930_SYNY3,68,231,PF00535,1.0
511473,O26431_METTH,2,160,PF00535,1.0
511474,PPMNT_MYCTU,613,781,PF00535,1.0
511475,Q7AQ50_MYCLE,21,186,PF00535,1.0
511476,DPM1_HUMAN,28,199,PF00535,1.0
511477,DPM1_SCHPO,5,176,PF00535,1.0
511478,A8XI11_CAEBR,7,172,PF00535,1.0
511479,P74336_SYNY3,27,194,PF00535,1.0
511480,A4ICW5_LEIIN,4,173,PF00535,1.0
511481,Q38BE0_TRYB2,6,173,PF00535,1.0
511482,DPM1_YEAST,6,169,PF00535,1.0
511483,DPM1_USTMA,31,198,PF00535,1.0
511484,O86666_STRCO,7,170,PF00535,1.0
511485,CSBB_BACSU,7,170,PF00535,1.0
511486,Y1943_SYNY3,24,186,PF00535,1.0
511487,YKCC_BACSU,8,172,PF00535,1.0
511488,Y501_SYNY3,6,170,PF00535,1.0
511489,GTRB_ECOLI,4,166,PF00535,1.0
511490,YKOT_BACSU,9,180,PF00535,1.0
511491,GLYTR_MYCTU,4,198,PF00535,1.0
511492,ARNC_ECOLI,11,177,PF00535,1.0
511493,ARNC_SALTY,11,175,PF00535,1.0
511494,O67737_AQUAE,3,175,PF00535,1.0
511495,O29919_ARCFU,3,160,PF00535,1.0
511496,O30196_ARCFU,4,162,PF00535,1.0
511497,O26239_METTH,13,205,PF00535,1.0
511498,O06376_MYCTU,15,175,PF00535,1.0
511499,Y1222_METJA,20,182,PF00535,1.0
511500,O26474_METTH,4,157,PF00535,1.0
511501,O27445_METTH,26,185,PF00535,1.0
511502,BMGDS_SYNY3,111,278,PF00535,1.0
511503,YDAM_BACSU,52,226,PF00535,1.0
511504,Q08TW3_STIAD,45,213,PF00535,1.0
511505,HASA_STRP1,68,237,PF00535,1.0
511506,NODC_AZOC5,51,219,PF00535,1.0
511507,NODC_RHIME,52,223,PF00535,1.0
511508,ICAA_STAEQ,50,217,PF00535,1.0
511509,PGAC_ECOLI,78,246,PF00535,1.0
511510,Q0WFJ6_YERPE,78,245,PF00535,1.0
511511,O26443_METTH,4,190,PF00535,1.0
511512,O26448_METTH,4,188,PF00535,1.0
511513,O29923_ARCFU,5,171,PF00535,1.0
511514,O29924_ARCFU,3,175,PF00535,1.0
511515,O26274_METTH,5,185,PF00535,1.0
511516,SPSA_BACSU,5,169,PF00535,1.0
511517,CGED_BACSU,6,169,PF00535,1.0
511518,RFBV_SALTY,4,180,PF00535,1.0
511519,P72899_SYNY3,10,176,PF00535,1.0
511520,Y868_HAEIN,7,175,PF00535,1.0
511521,EXOU_RHIME,10,177,PF00535,1.0
511522,EXOO_RHIME,13,178,PF00535,1.0
511523,Q6W2I4_SINFN,23,186,PF00535,1.0
511524,P73422_SYNY3,8,168,PF00535,1.0
511525,TUAG_BACSU,9,177,PF00535,1.0
511526,WCAA_ECOLI,8,172,PF00535,1.0
511527,P73983_SYNY3,12,175,PF00535,1.0
511528,Q2K5A0_RHIEC,4,162,PF00535,1.0
511529,P72901_SYNY3,46,210,PF00535,1.0
511530,O24928_HELPY,5,163,PF00535,1.0
511531,EPSH_BACSU,7,173,PF00535,1.0
511532,EPSJ_BACSU,6,170,PF00535,1.0
511533,YIBD_ECOLI,9,172,PF00535,1.0
511534,O51519_BORBU,11,174,PF00535,1.0
511535,GGAA_BACSU,3,174,PF00535,1.0
511536,Y339_RICPR,11,171,PF00535,1.0
511537,Q9ZD96_RICPR,8,165,PF00535,1.0
511538,EPSE_BACSU,8,166,PF00535,1.0
511539,Y1578_HAEIN,8,167,PF00535,1.0
511540,Q9JXQ6_NEIMB,22,196,PF00535,1.0
511541,Y1057_METJA,11,177,PF00535,1.0
511542,P71795_MYCTU,10,174,PF00535,1.0
511543,Q9I5M1_PSEAE,20,179,PF00535,1.0
511544,O26970_METTH,4,157,PF00535,1.0
511545,YWDF_BACSU,4,164,PF00535,1.0
511546,Y1696_HAEIN,3,177,PF00535,1.0
1065346,G8ZPV8_TORDC,45,260,PF04051,1.0
1065347,Q6FQX3_CANGA,31,265,PF04051,1.0
1065348,G8BPN1_TETPH,36,270,PF04051,1.0
1065349,E7KII5_YEASA,45,265,PF04051,1.0
1065350,H2AWC3_KAZAF,48,262,PF04051,1.0
1065351,G0W6Q4_NAUDC,35,267,PF04051,1.0
1065352,G0VA51_NAUCC,38,275,PF04051,1.0
1065353,I2H1V3_TETBL,54,297,PF04051,1.0
1065354,G3BB76_CANTC,11,168,PF04051,1.0
1065355,G8YIQ3_PICSO,12,197,PF04051,1.0
1065356,Q6BKS7_DEBHA,16,206,PF04051,1.0
1065357,A3LWB7_PICST,17,213,PF04051,1.0
1065358,Q5AH42_CANAL,17,209,PF04051,1.0
1065359,G3AVF7_SPAPN,17,209,PF04051,1.0
1065360,A5DAF5_PICGU,11,206,PF04051,1.0
1065361,C4Y593_CLAL4,16,205,PF04051,1.0
1065362,K0KYJ5_WICCF,14,204,PF04051,1.0
1065363,W1QFA9_OGAPD,15,208,PF04051,1.0
1065364,D2VAM4_NAEGR,13,161,PF04051,1.0
1065365,A0A1X7V411_AMPQE,18,164,PF04051,1.0
1065366,Q54TK7_DICDI,133,280,PF04051,1.0
1065367,F4PUP7_CAVFA,116,262,PF04051,1.0
1065368,D3BR33_POLPP,141,287,PF04051,1.0
1065369,E5SJ80_TRISP,8,152,PF04051,1.0
1065370,G0NYX4_CAEBE,5,183,PF04051,1.0
1065371,A0A0H5S8A4_BRUMA,12,192,PF04051,1.0
1065372,A0A1I7VQQ6_LOALO,12,192,PF04051,1.0
1065373,T1ELP2_HELRO,7,152,PF04051,1.0
1065374,H2XLK9_CIOIN,10,155,PF04051,1.0
1065375,W4ZHN1_STRPU,7,154,PF04051,1.0
1065376,K1R003_CRAGI,7,154,PF04051,1.0
1065377,G3PGZ9_GASAC,12,159,PF04051,1.0
1065378,H2SS24_TAKRU,7,156,PF04051,1.0
1065379,F1QMV3_DANRE,7,155,PF04051,1.0
1065380,V8NPD8_OPHHA,12,161,PF04051,1.0
1065381,M3YXR2_MUSPF,13,162,PF04051,1.0
1065382,F6T488_ORNAN,102,268,PF04051,1.0
1065383,F6R0S8_MONDO,5,160,PF04051,1.0
1065384,H0XNR3_OTOGA,7,161,PF04051,1.0
1065385,J9P7K2_CANLF,40,190,PF04051,1.0
1065386,F7DY97_XENTR,7,161,PF04051,1.0
1065387,H3AV40_LATCH,7,156,PF04051,1.0
1065388,Q6NUY4_DANRE,7,159,PF04051,1.0
1065389,G3P0A2_GASAC,7,161,PF04051,1.0
1065390,W5NBF1_LEPOC,14,166,PF04051,1.0
1065391,T1JVG1_TETUR,7,153,PF04051,1.0
1065392,E9FYX1_DAPPU,7,155,PF04051,1.0
1065393,C4WU32_ACYPI,8,151,PF04051,1.0
1065394,K7J974_NASVI,23,174,PF04051,1.0
1065395,E2ATA3_CAMFO,23,173,PF04051,1.0
1065396,E0V955_PEDHC,7,159,PF04051,1.0
1065397,A0A212FJA2_DANPL,7,155,PF04051,1.0
1065398,B3MSU3_DROAN,7,150,PF04051,1.0
1065399,Q17E67_AEDAE,7,152,PF04051,1.0
1065400,B6AG61_CRYMR,12,186,PF04051,1.0
1065401,A3FQ35_CRYPI,12,189,PF04051,1.0
1065402,K3WA95_PYTUL,9,188,PF04051,1.0
1065403,D0MS35_PHYIT,9,170,PF04051,1.0
1065404,B7G7P9_PHATC,18,194,PF04051,1.0
1065405,K0R7X6_THAOC,23,249,PF04051,1.0
1065406,B8BY05_THAPS,56,299,PF04051,1.0
1065407,S2JN73_MUCC1,38,191,PF04051,1.0
1065408,A0A015MX08_9GLOM,54,206,PF04051,1.0
1065409,M2LT53_BAUCO,23,245,PF04051,1.0
1065410,N1QHC0_SPHMS,25,275,PF04051,1.0
1065411,M2YLM3_DOTSN,24,219,PF04051,1.0
1065412,F9XI11_ZYMTI,25,225,PF04051,1.0
1065413,Q6C4X8_YARLI,7,176,PF04051,1.0
1065414,E4UYX6_ARTGP,25,214,PF04051,1.0
1065415,E9CS20_COCPS,26,194,PF04051,1.0
1065416,C8V0H5_EMENI,25,184,PF04051,1.0
1065417,Q4WDM1_ASPFU,25,185,PF04051,1.0
1065418,S8AJT6_PENO1,24,183,PF04051,1.0
1065419,G1XT68_ARTOA,25,235,PF04051,1.0
1065420,S8C0P6_DACHA,25,225,PF04051,1.0
1065421,R1GJ88_BOTPV,25,232,PF04051,1.0
1065422,R7YXJ3_CONA1,25,225,PF04051,1.0
1065423,S3CL82_OPHP1,25,222,PF04051,1.0
1065424,F0XPM8_GROCL,25,250,PF04051,1.0
1065425,C7Z9W5_NECH7,25,227,PF04051,1.0
1065426,E9E9Y1_METAQ,640,835,PF04051,1.0
1065427,G0RJ43_HYPJQ,25,253,PF04051,1.0
1065428,G9NKV9_HYPAI,25,220,PF04051,1.0
1065429,N4UR67_COLOR,25,234,PF04051,1.0
1065430,G2QD82_MYCTT,25,217,PF04051,1.0
1065431,G0SHJ8_CHATD,26,235,PF04051,1.0
1065432,G4UMV3_NEUT9,25,221,PF04051,1.0
1065433,U4L5M6_PYROM,25,185,PF04051,1.0
1065434,G2YWQ0_BOTF4,25,194,PF04051,1.0
1065435,L8FNC8_PSED2,24,220,PF04051,1.0
1065436,R4XFR7_TAPDE,28,211,PF04051,1.0
1065437,M7NLF3_PNEMU,15,189,PF04051,1.0
1065438,YA95_SCHPO,16,173,PF04051,1.0
1065439,S9W411_SCHCR,16,172,PF04051,1.0
1065440,F4NUX8_BATDJ,18,169,PF04051,1.0
1065441,E6ZN37_SPORE,79,291,PF04051,1.0
1065442,V5GF24_KALBG,79,284,PF04051,1.0
1065443,I2FPM0_USTH4,86,296,PF04051,1.0
1065444,R9PED1_PSEHS,82,292,PF04051,1.0
1065445,M7XQX5_RHOT1,47,279,PF04051,1.0
1065446,U5GYW5_USTV1,49,283,PF04051,1.0
1065447,A8N0N0_COPC7,32,255,PF04051,1.0
1065448,V2WY43_MONRO,33,234,PF04051,1.0
1065449,B0DXI4_LACBS,36,240,PF04051,1.0
1065450,S8FDP6_FOMPI,33,233,PF04051,1.0
1065451,I4Y6T3_WALMC,34,192,PF04051,1.0
1065452,D8R4W7_SELML,16,172,PF04051,1.0
1065453,U5D335_AMBTC,11,175,PF04051,1.0
1065454,I1IIL5_BRADI,13,174,PF04051,1.0
1065455,B6TBL7_MAIZE,8,172,PF04051,1.0
1065456,M0RYG7_MUSAM,13,175,PF04051,1.0
1065457,Q9CAW4_ARATH,10,172,PF04051,1.0
1065458,B9REX0_RICCO,10,174,PF04051,1.0
1065459,I1JRI0_SOYBN,10,175,PF04051,1.0
1065460,B9MZL8_POPTR,10,169,PF04051,1.0
1065461,A8JFB7_CHLRE,26,178,PF04051,1.0
1065462,E1ZCI6_CHLVA,12,169,PF04051,1.0
1065463,F2ULX4_SALR5,17,165,PF04051,1.0
1065464,C5DM27_LACTC,105,310,PF04051,1.0
1065465,I2H4M5_TETBL,53,262,PF04051,1.0
1065466,G8ZMF5_TORDC,62,270,PF04051,1.0
1065467,C5DT91_ZYGRC,62,268,PF04051,1.0
1065468,G0WER0_NAUDC,44,292,PF04051,1.0
1065469,G0V7A4_NAUCC,49,256,PF04051,1.0
1065470,E7NGB5_YEASO,62,271,PF04051,1.0
1065471,H2B1V9_KAZAF,63,287,PF04051,1.0
1065472,J7RXA7_KAZNA,87,338,PF04051,1.0
1065473,Q6FMN4_CANGA,21,208,PF04051,1.0
1065474,A7TDQ9_VANPO,62,283,PF04051,1.0
1065475,G8BSU5_TETPH,62,267,PF04051,1.0
1065476,Q6CPP3_KLULA,68,235,PF04051,1.0
1065477,G8JU67_ERECY,59,227,PF04051,1.0
1065478,F2U9W2_SALR5,24,172,PF04051,1.0
1065479,A0A1X7SWW7_AMPQE,31,180,PF04051,1.0
1065480,E4XK01_OIKDI,26,172,PF04051,1.0
1065481,A0A2H2HW36_CAEJA,24,170,PF04051,1.0
1065482,W5MI51_LEPOC,29,175,PF04051,1.0
1065483,TPPC5_CHICK,29,175,PF04051,1.0
1065484,H0XQ40_OTOGA,31,176,PF04051,1.0
1065485,F6ZPU3_CIOIN,28,174,PF04051,1.0
1065486,E2AMW5_CAMFO,32,178,PF04051,1.0
1065487,R4FKT2_RHOPR,29,175,PF04051,1.0
1065488,D7ELH8_TRICA,28,174,PF04051,1.0
1065489,C4WVR1_ACYPI,32,178,PF04051,1.0
1065490,A0A212FD17_DANPL,27,173,PF04051,1.0
1065491,B0WI08_CULQU,33,179,PF04051,1.0
1065492,B4KNN6_DROMO,35,181,PF04051,1.0
1065493,E0VWU3_PEDHC,35,181,PF04051,1.0
1065494,A7SRF2_NEMVE,30,176,PF04051,1.0
1065495,C3Z0P3_BRAFL,26,172,PF04051,1.0
1065496,T1JN97_STRMM,27,173,PF04051,1.0
1065497,E9HC76_DAPPU,27,173,PF04051,1.0
1065498,K1RC27_CRAGI,28,174,PF04051,1.0
1065499,T1G2G3_HELRO,30,176,PF04051,1.0
1065500,T1KX51_TETUR,32,178,PF04051,1.0
1065501,A0A068Y1Y0_ECHMU,29,182,PF04051,1.0
1065502,A0A068XM21_HYMMI,29,182,PF04051,1.0
1065503,G7YIU1_CLOSI,20,169,PF04051,1.0
1065504,G4M1E3_SCHMA,643,797,PF04051,1.0
1065505,B3S2G2_TRIAD,32,178,PF04051,1.0
1065506,B8BSU9_THAPS,34,187,PF04051,1.0
1065507,B5Y485_PHATC,37,194,PF04051,1.0
1065508,D7FQV7_ECTSI,36,189,PF04051,1.0
1065509,F0YNA2_AURAN,14,167,PF04051,1.0
1065510,K3XAK0_PYTUL,47,201,PF04051,1.0
1065511,E1ZPW5_CHLVA,28,181,PF04051,1.0
1065512,B9SBX8_RICCO,30,183,PF04051,1.0
1065513,Q013E9_OSTTA,27,181,PF04051,1.0
1065514,C1MRP2_MICPC,11,162,PF04051,1.0
1065515,C1E3Y1_MICCC,27,178,PF04051,1.0
1065516,F4NUA2_BATDJ,28,180,PF04051,1.0
1065517,A0A015M2R0_9GLOM,42,194,PF04051,1.0
1065518,S2JN70_MUCC1,45,196,PF04051,1.0
1065519,B0CQU1_LACBS,73,229,PF04051,1.0
1065520,G4TBB1_SERID,92,248,PF04051,1.0
1065521,U5GZ24_USTV1,149,310,PF04051,1.0
1065522,M7X5P9_RHOT1,76,239,PF04051,1.0
1065523,E3L3N3_PUCGT,89,270,PF04051,1.0
1065524,F4RQH4_MELLP,2,196,PF04051,1.0
1065525,I4Y7D2_WALMC,18,172,PF04051,1.0
1065526,Q5KMH2_CRYNJ,70,228,PF04051,1.0
1065527,M9M538_PSEA3,137,321,PF04051,1.0
1065528,V5EZN4_KALBG,139,299,PF04051,1.0
1065529,M7PDJ0_PNEMU,34,186,PF04051,1.0
1065530,D5GMV6_TUBMM,70,223,PF04051,1.0
1065531,G1WYZ0_ARTOA,60,213,PF04051,1.0
1065532,B6K0U0_SCHJY,46,198,PF04051,1.0
1065533,S9W187_SCHCR,46,198,PF04051,1.0
1065534,C4QV75_KOMPG,64,226,PF04051,1.0
1065535,W1QG52_OGAPD,46,210,PF04051,1.0
1065536,G3AII8_SPAPN,79,233,PF04051,1.0
1065537,M3JAQ1_CANMX,81,235,PF04051,1.0
1065538,A5E6K8_LODEL,83,237,PF04051,1.0
1065539,C4Y011_CLAL4,81,235,PF04051,1.0
1065540,G8YS93_PICSO,81,235,PF04051,1.0
